qualtrics_id,instrument,tuning_step,pct_maj,explicit_rtg,participant,passed_practice,block_passed_practice,practice_score,Age,Gender,Year,Year_6_TEXT,Major,music_exp,headphone,test_corr
2095686609,xylophone,4,1,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,xylophone,5,1,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,trumpet,1,0,3,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,trumpet,2,0,3,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,trumpet,3,0.125,3,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,trumpet,4,0.875,3,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,trumpet,5,0.75,3,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,piano,1,0,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,piano,2,0,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,piano,3,0,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,piano,4,0.5,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,piano,5,1,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,violin,1,0,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,violin,2,0,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,violin,3,0.125,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,violin,4,0.625,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,violin,5,1,2,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,oboe,1,0,3,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,oboe,2,0,3,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,oboe,3,0.125,3,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,oboe,4,0.875,3,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2095686609,oboe,5,1,3,5w1v1w6y4l86dj,1,1,12,18,Male,Freshman,NA,Other (please specify):,27,1,6
2334472117,xylophone,1,0,2,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,xylophone,2,0.125,2,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,xylophone,3,0.625,2,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,xylophone,4,1,2,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,xylophone,5,1,2,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,trumpet,1,0,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,trumpet,2,0,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,trumpet,3,0.375,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,trumpet,4,0.875,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,trumpet,5,1,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,piano,1,0,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,piano,2,0,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,piano,3,0.625,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,piano,4,1,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,piano,5,1,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,violin,1,0,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,violin,2,0,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,violin,3,0.75,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,violin,4,0.875,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,violin,5,1,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,oboe,1,0,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,oboe,2,0,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,oboe,3,0.5,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,oboe,4,1,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2334472117,oboe,5,1,3,ehyzcd5c822frf,1,1,12,32,Female,Other (please specify):,Non-student,Other (please specify):,41,1,6
2528622657,xylophone,1,0,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,xylophone,2,0,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,xylophone,3,0.25,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,xylophone,4,1,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,xylophone,5,1,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,trumpet,1,0,2,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,trumpet,2,0,2,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,trumpet,3,0.875,2,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,trumpet,4,1,2,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,trumpet,5,0.875,2,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,piano,1,0,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,piano,2,0,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,piano,3,0.375,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,piano,4,0.875,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,piano,5,1,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,violin,1,0.125,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,violin,2,0,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,violin,3,0.375,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,violin,4,1,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,violin,5,1,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,oboe,1,0.125,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,oboe,2,0.125,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,oboe,3,0.25,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,oboe,4,1,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2528622657,oboe,5,1,3,wu1v9u1mo9tn38,1,1,12,20,Male,Sophomore,NA,Psychology,50,1,6
2701997442,xylophone,1,1,4,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,xylophone,2,1,4,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,xylophone,3,1,4,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,xylophone,4,1,4,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,xylophone,5,1,4,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,trumpet,1,0.75,3,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,trumpet,2,1,3,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,trumpet,3,0.875,3,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,trumpet,4,0.625,3,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,trumpet,5,0.75,3,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,piano,1,0.75,2,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,piano,2,0.75,2,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,piano,3,0.5,2,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,piano,4,0.875,2,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,piano,5,0.875,2,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,violin,1,0.25,1,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,violin,2,0.375,1,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,violin,3,0.375,1,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,violin,4,0.375,1,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,violin,5,0.5,1,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,oboe,1,0.75,2,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,oboe,2,0.25,2,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,oboe,3,0.125,2,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,oboe,4,0.25,2,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2701997442,oboe,5,0.125,2,c1vn7ym2gp4mvs,1,2,9,19,Female,Freshman,NA,Psychology,4.5,1,6
2707228965,xylophone,1,0.875,4,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,xylophone,2,1,4,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,xylophone,3,1,4,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,xylophone,4,1,4,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,xylophone,5,1,4,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,trumpet,1,0.125,3,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,trumpet,2,0.25,3,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,trumpet,3,0.625,3,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,trumpet,4,0.875,3,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,trumpet,5,0.5,3,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,piano,1,0,2,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,piano,2,0.25,2,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,piano,3,0.125,2,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,piano,4,1,2,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,piano,5,0.75,2,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,violin,1,0.25,1,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,violin,2,0.875,1,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,violin,3,0.625,1,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,violin,4,1,1,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,violin,5,0.75,1,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,oboe,1,0.125,3,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,oboe,2,0.375,3,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,oboe,3,0.25,3,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,oboe,4,0.25,3,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
2707228965,oboe,5,0.375,3,vex1uufvtp4phe,1,1,10,NA,Female,Sophomore,NA,Other (please specify):,16.4,1,4
3023525743,xylophone,1,0,4,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,xylophone,2,0,4,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,xylophone,3,0.75,4,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,xylophone,4,1,4,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,xylophone,5,1,4,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,trumpet,1,0,4,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,trumpet,2,0,4,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,trumpet,3,0.875,4,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,trumpet,4,1,4,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,trumpet,5,1,4,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,piano,1,0,3,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,piano,2,0,3,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,piano,3,0.25,3,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,piano,4,1,3,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,piano,5,1,3,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,violin,1,0,1,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,violin,2,0,1,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,violin,3,0.625,1,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,violin,4,1,1,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,violin,5,1,1,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,oboe,1,0,2,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,oboe,2,0,2,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,oboe,3,0.625,2,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,oboe,4,1,2,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3023525743,oboe,5,1,2,mv7es4a36r07yp,1,1,12,21,Male,Junior,NA,Other (please specify):,23,1,5
3189001139,xylophone,1,0.625,3,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,xylophone,2,0.5,3,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,xylophone,3,0.375,3,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,xylophone,4,0.875,3,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,xylophone,5,0.5,3,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,trumpet,1,0.5,3,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,trumpet,2,0.625,3,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,trumpet,3,0.75,3,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,trumpet,4,0.75,3,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,trumpet,5,0.5,3,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,piano,1,0.375,2,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,piano,2,0.25,2,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,piano,3,0.125,2,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,piano,4,0.625,2,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,piano,5,0.875,2,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,violin,1,0.125,1,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,violin,2,0.25,1,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,violin,3,0.5,1,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,violin,4,0.375,1,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,violin,5,0.5,1,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,oboe,1,0.375,2,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,oboe,2,0.5,2,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,oboe,3,0.5,2,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,oboe,4,0.25,2,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3189001139,oboe,5,0.875,2,5lrj1rhr26qwa7,1,1,12,19,Female,Sophomore,NA,Other (please specify):,21,1,6
3192422879,xylophone,1,1,4,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,xylophone,2,0.875,4,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,xylophone,3,1,4,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,xylophone,4,0.875,4,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,xylophone,5,0.875,4,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,trumpet,1,0.125,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,trumpet,2,0.375,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,trumpet,3,0.375,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,trumpet,4,0.375,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,trumpet,5,0.375,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,piano,1,0.875,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,piano,2,0.625,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,piano,3,0.75,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,piano,4,0.875,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,piano,5,0.75,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,violin,1,0.5,2,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,violin,2,0.5,2,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,violin,3,0.5,2,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,violin,4,0.75,2,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,violin,5,0.125,2,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,oboe,1,0.25,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,oboe,2,0.5,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,oboe,3,0.625,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,oboe,4,0.25,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3192422879,oboe,5,0.5,3,b7w8je90btmbj9,1,1,9,20,Male,Sophomore,NA,Other (please specify):,9,1,6
3270768954,xylophone,1,0,4,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,xylophone,2,0,4,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,xylophone,3,0.375,4,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,xylophone,4,1,4,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,xylophone,5,1,4,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,trumpet,1,0.125,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,trumpet,2,0,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,trumpet,3,0.625,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,trumpet,4,1,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,trumpet,5,1,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,piano,1,0.125,3,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,piano,2,0,3,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,piano,3,0.5,3,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,piano,4,1,3,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,piano,5,1,3,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,violin,1,0,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,violin,2,0,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,violin,3,0.5,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,violin,4,1,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,violin,5,1,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,oboe,1,0,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
3270768954,oboe,2,0.125,2,wvthln29scycjv,1,1,10,19,Female,Sophomore,NA,Other (please specify):,22.200000000000003,1,6
